0,1,2,3,4,5,6
番号,基準点コード,局名称,県名,施設名,受信機名,アンテナ名
60750,EL03624410302,石垣２,沖縄県,石垣市立平真小学校,TOPCON NETG5,TRM59800.80 GSI
60751,EL03623067303,波照間島,沖縄県,波照間地区完工記念碑,TOPCON NETG5,TRM59800.80 GSI
60752,EL05439604401,赤城,群馬県,渋川市赤城総合運動自然公園,TRIMBLE NETR9,TRM59800.80 GSI
60753,EL05439020102,都幾川,埼玉県,ときがわ町立都幾川中学校,TRIMBLE ALLOY,TRM59800.80 GSI
60754,EL05339616401,名栗,埼玉県,名栗スポーツ広場,TRIMBLE ALLOY,TRM59800.80 GSI
60755,EL05339526901,入間,埼玉県,入間市博物館,TRIMBLE NETR9,TPSCR.G5 GSI
60756,EL05240714901,大多喜,千葉県,大多喜町立大多喜中学校,TOPCON NETG5,TPSCR.G5 GSI
60757,EL05841513605,水沢２,岩手県,水沢測地観測所,5700,TRM29659.00
60758,EL05339323902,八王子,東京都,八王子市立上柚木小学校,TOPCON NETG5,TRM59800.80 GSI
60759,EL05239549902,三浦２,神奈川県,東京大学三崎臨海実験所,TOPCON NETG5,TRM59800.80 GSI
60760,EL05235265302,宇治,京都府,宇治市立神明小学校,TRIMBLE ALLOY,TPSCR.G5 GSI
60761,EL05135744902,八尾,大阪府,八尾市立南山本小学校,TOPCON NETG5,TPSCR.G5 GSI
60762,EL05234253202,姫路,兵庫県,姫路市立御立交通公園,TOPCON NETG5,TPSCR.G5 GSI
60763,EL05235053602,生駒,奈良県,生駒市立桜ヶ丘小学校,TOPCON NETG5,TPSCR.G5 GSI
60764,EL05135668502,天理,奈良県,天理市立長柄運動公園,TOPCON NETG5,TRM59800.80 GSI
60765,EL05234117402,和気,岡山県,和気町立藤野小学校,TRIMBLE ALLOY,TPSCR.G5 GSI
60766,EL05133669003,倉敷２,岡山県,倉敷市立大高小学校,TOPCON NETG5,TRM159900.00 GSI
60767,EL05133524302,広島福山,広島県,広島県立福山少年自然の家,TOPCON NETG5,TRM59800.80 GSI
60768,EL05132460501,安芸津,広島県,広島県立総合技術研究所　農業技術センター果樹研究部,TOPCON NETG5,TPSCR.G5 GSI
60769,EL05132212702,和木,山口県,和木町蜂ヶ峯総合公園(バラ園),TRIMBLE NETR9,TPSCR.G5 GSI
60770,EL05029074601,北波多,佐賀県,岸山工業団地入口,TOPCON NETG5,TRM59800.80 GSI
60771,EL05030031502,中原,佐賀県,中原保健センター,TRIMBLE NETR9,TRM59800.80 GSI
60772,EL04929373903,大村,長崎県,琴平岳展望所,TRIMBLE ALLOY,TPSCR.G5 GSI
60773,EL04830639402,大矢野,熊本県,上天草市立大矢野中学校,TRIMBLE NETR9,TPSCR.G5 GSI
60774,EL04830602601,苓北,熊本県,苓北町坂瀬川地区総合グラウンド,TRIMBLE ALLOY,TPSCR.G5 GSI
60775,EL04830521501,栖本,熊本県,倉岳駐車場,TRIMBLE ALLOY,TRM59800.80 GSI
60776,EL04730431702,鹿児島郡山,鹿児島県,郡山早馬球技場,TRIMBLE NETR9,TRM59800.80 GSI
60777,EL04730019002,笠沙,鹿児島県,南さつま市野間池運動場,TRIMBLE ALLOY,TRM59800.80 GSI
70778,EL06741646702,稚内２,北海道,稚内市立夕来小中学校跡地,TRIMBLE NETR9,TPSCR.G5 GSI
70779,EL06742525801,浜頓別,北海道,浜頓別町ゲートボール場,TOPCON NETG5,TPSCR.G5 GSI
70780,EL06742153702,枝幸２,北海道,枝幸町教員住宅跡地,TOPCON NETG5,TRM59800.80 GSI
70781,EL06641766302,遠別,北海道,旧公民館（町有地）,TRIMBLE NETR9,TRM159900.00 GSI
70782,EL06642423102,幌加内２,北海道,幌加内町立母子里小中学校跡地,TOPCON NETG5,TRM59800.80 GSI
70783,EL06641157301,小平,北海道,小平町立おにしか更生園,TRIMBLE NETR9,TPSCR.G5 GSI
70784,EL06544446001,北海道清里,北海道,町有地,TOPCON NETG5,TRM59800.80 GSI
70785,EL06541324901,浜益,北海道,浜益スポーツセンター,TRIMBLE ALLOY,TRM59800.80 GSI
70786,EL06542070502,新得２,北海道,新得町立富村牛小中学校,5700,TRM29659.00
70787,EL06542151101,上富良野,北海道,吹上温泉園地,TOPCON NETG5,TRM59800.80 GSI
70788,EL06443572202,白糠,北海道,白糠町青少年旅行村,TOPCON NETG5,TRM59800.80 GSI
70789,EL06442461901,北海道清水,北海道,清水町民テニスコート,TRIMBLE NETR9,TPSCR.G5 GSI
70790,EL06442302602,夕張,北海道,楓パーキングエリア,TRIMBLE NETR9,TPSCR.G5 GSI
70791,EL06443136901,豊頃,北海道,豊頃森林公園,TOPCON NETG5,TRM59800.80 GSI
70792,EL06341500602,登別,北海道,川上公園,TRIMBLE ALLOY,TRM59800.80 GSI
70793,EL06343518202,大樹２,北海道,大樹町営光地園牧場,TOPCON NETG5,TRM59800.80 GSI
70794,EL06240722901,厚沢部,北海道,厚沢部町教員住宅,TOPCON NETG5,TRM59800.80 GSI
70795,EL05941631602,玉山２,岩手県,盛岡市立薮川小学校（廃校）,TRIMBLE ALLOY,TRM59800.80 GSI
70796,EL05840575901,胆沢,岩手県,奥州市立胆沢愛宕小学校,TOPCON NETG5,TRM59800.80 GSI
70797,EL05640758102,白石,宮城県,白石市立大鷹沢小学校,TOPCON NETG5,TRM59800.80 GSI
70798,EL06040065502,鹿角２,秋田県,水沢集落会館,TOPCON NETG5,TRM59800.80 GSI
70799,EL05740502701,西川,山形県,西川町生涯学習支援施設（旧西川町立西部中学校）,TRIMBLE ALLOY,TRM59800.80 GSI
70800,EL05540462702,いわき２,福島県,いわき市立湯本第二小学校,TRIMBLE ALLOY,TPSCR.G5 GSI
70801,EL05539434202,檜枝岐,福島県,檜枝岐魚苑,TOPCON NETG5,TPSCR.G5 GSI
70802,EL05538173501,水上,群馬県,谷川岳パーキングエリア（上り線）,TRIMBLE ALLOY,TRM159900.00 GSI
70803,EL05740314503,山辺,山形県,山辺町役場中支所,TOPCON NETG5,TPSCR.G5 GSI
70804,EL05339140101,横浜泉,神奈川県,領家３丁目公園,TRIMBLE NETR9,TRM59800.80 GSI
70805,EL05639519803,水原,新潟県,阿賀野市立水原中学校,NETG3,TRM29659.00
70806,EL05638573002,新潟巻,新潟県,新潟市立巻西中学校,TRIMBLE NETR9,TRM159900.00 GSI
70807,EL05638169202,新潟三島,新潟県,長岡市三島野球場,TOPCON NETG5,TRM59800.80 GSI
70808,EL05437649701,立山,富山県,ホテル立山,4000SSI,TRM23903.00
70809,EL05338430602,韮崎,山梨県,御勅使工業団地広場,TRIMBLE ALLOY,TRM59800.80 GSI
70810,EL05638370302,新潟栄,新潟県,三条市立栄中学校,TOPCON NETG5,TRM159900.00 GSI
70811,EL05337249203,坂下,岐阜県,宮の前農村公園,TOPCON NETG5,TRM59800.80 GSI
70812,EL05336033702,関ヶ原,岐阜県,関ヶ原町立関ヶ原南小学校,TRIMBLE ALLOY,TPSCR.G5 GSI
70813,EL05238573701,函南,静岡県,函南町立桑村小学校,TOPCON NETG5,TPSCR.G5 GSI
70814,EL05238076002,下田２,静岡県,和泉氏所有の畑,TRIMBLE NETR9,TPSCR.G5 GSI
70815,EL05238544801,蒲原,静岡県,静岡市立蒲原東小学校,TRIMBLE ALLOY,TRM59800.80 GSI
70816,EL05238717401,静岡畑薙,静岡県,畑薙第１ダム管理所,4000SSI,TRM23903.00
70817,EL05238418601,静岡峰山,静岡県,峰山集会所,TRIMBLE ALLOY,TRM59800.80 GSI
70818,EL05238405602,中川根,静岡県,川根本町立中川根中学校,TRIMBLE ALLOY,TRM59800.80 GSI
70819,EL05237278502,静岡森２,静岡県,森町立三倉小学校,TRIMBLE ALLOY,TRM59800.80 GSI
70820,EL05238211401,島田,静岡県,島田市中央公園,TOPCON NETG5,TRM59800.80 GSI
70821,EL05237150402,浜松伊左地,静岡県,伊左地緑地,TOPCON NETG5,TPSCR.G5 GSI
70822,EL05236766303,愛知一宮２,愛知県,一宮市立神山小学校,TRIMBLE ALLOY,TRM159900.00 GSI
70823,EL05234744702,大屋,兵庫県,若杉高原大屋スキー場,TRIMBLE NETR9,TPSCR.G5 GSI
70824,EL05136201702,大台ヶ原,奈良県,大台ヶ原駐車場,TRIMBLE NETR9,TRM59800.80 GSI
70825,EL05035756802,十津川,奈良県,十津川村立西川第一小学校,TOPCON NETG5,TPSCR.G5 GSI
70826,EL05035356601,古座川,和歌山県,古座川町立音楽博物館,TRIMBLE ALLOY,TPSCR.G5 GSI
70827,EL05134236102,引田,香川県,東かがわ市引田児童館,TOPCON NETG5,TRM59800.80 GSI
70828,EL05032004301,愛媛三崎,愛媛県,いこいの広場,TOPCON NETG5,TRM59800.80 GSI
70829,EL05032036801,宇和,愛媛県,西予市立石城小学校,TOPCON NETG5,TRM59800.80 GSI
70830,EL05033424901,吾北,高知県,グリーンパークほどの,TRIMBLE ALLOY,TRM59800.80 GSI
70831,EL04930531701,福岡高田,福岡県,みやま市立二川小学校,TRIMBLE NETR9,TPSCR.G5 GSI
70832,EL04929250703,外海,長崎県,外海総合公園,TOPCON NETG5,TRM59800.80 GSI
70833,EL04931515602,大分九重,大分県,大分県立九重少年自然の家,TOPCON NETG5,TPSCR.G5 GSI
70834,EL04830121802,出水,鹿児島県,東光山公園,TRIMBLE ALLOY,TPSCR.G5 GSI
70835,EL04730618902,鹿児島川内,鹿児島県,旧高城西中学校,TOPCON NETG5,TRM59800.80 GSI
70836,EL04730535201,樋脇,鹿児島県,道の駅「樋脇」,TOPCON NETG5,TPSCR.G5 GSI
90838,EL05238062101,南伊豆１Ａ,静岡県,伊浜山村活性化支援センター,TOPCON NETG5,TPSCR.G5 GSI
90839,EL05238366201,戸田Ａ,静岡県,戸田温泉スタンド駐車場,5700,TRM29659.00
90840,EL05238220601,焼津Ａ,静岡県,松原公園,TOPCON NETG5,TRM59800.80 GSI
道追跡局,,,,,,
番号,基準点コード,局名称,県名,施設名,受信機名,アンテナ名
22005,EL06541263703,新十津川Ａ,北海道,新十津川宇宙測地観測場（敷地内）,TRIMBLE ALLOY,TRM59800.00 GSI
52007,EL04042418501,父島Ａ,東京都,国土地理院父島VLBI観測局,TRIMBLE ALLOY,TRM59800.00 GSI
70837,EL04730548702,姶良,鹿児島県,国土地理院姶良ＶＬＢＩ観測局,TRIMBLE ALLOY,TRM59800.00 GSI
殻変動観測施設、験潮施設、高精度比高観測点,,,,,,
番号,基準点コード,局名称,県名,施設名,受信機名,アンテナ名
0R015,EL05437657701,Ｒ大町３,長野県,扇沢駅舎,TOPCON NETG5,TRM59800.80 GSI
0R019,EL05438204401,Ｒ松本,長野県,松本入山辺,TOPCON NETG5,TRM59800.80 GSI
2P102,EL06339039901,Ｐ奥尻,北海道,奥尻験潮場,TOPCON NETG5,TRM29659.00 GSI
2P103,EL06140267801,Ｐ浅虫,青森県,浅虫験潮場,TOPCON NETG5,TRM29659.00 GSI
2P104,EL05939753602,Ｐ男鹿,秋田県,男鹿験潮場,TOPCON NETG5,TRM29659.00 GSI
2P105,EL05739647302,Ｐ鼠ヶ関,山形県,鼠ヶ関験潮場,TOPCON NETG5,TRM29659.00 GSI
2P107,EL05240515901,Ｐ勝浦,千葉県,勝浦験潮場,TOPCON NETG5,TRM29659.00 GSI
2P109,EL05638527202,Ｐ小木,新潟県,小木験潮場,TOPCON NETG5,TRM29659.00 GSI
2P110,EL05638042001,Ｐ柏崎,新潟県,柏崎験潮場,TOPCON NETG5,TRM29659.00 GSI
2P111,EL05636078202,Ｐ輪島,石川県,輪島験潮場,TOPCON NETG5,TRM29659.00 GSI
2P112,EL05436310102,Ｐ三国,福井県,三国験潮場,TOPCON NETG5,TRM29659.00 GSI
2P114,EL05238166102,Ｐ田子,静岡県,田子験潮場,TOPCON NETG5,TRM29659.00 GSI
2P115,EL05238224601,Ｐ焼津,静岡県,焼津験潮場,TOPCON NETG5,TRM29659.00 GSI
2P116,EL05236268503,Ｐ鬼崎,愛知県,鬼崎験潮場,TOPCON NETG5,TRM59800.80 GSI
2P117,EL05135117502,Ｐ海南,和歌山県,海南験潮場,TOPCON NETG5,TRM29659.00 GSI
2P118,EL05334321501,Ｐ田後,鳥取県,田後験潮場,TOPCON NETG5,TRM29659.00 GSI
2P119,EL05131745802,Ｐ須佐,山口県,須佐験潮場,TOPCON NETG5,TRM29659.00 GSI
2P120,EL05033010901,Ｐ久礼,高知県,久礼験潮場,TOPCON NETG5,TRM29659.00 GSI
2P122,EL04831551301,Ｐ細島,宮崎県,細島験潮場,TOPCON NETG5,TRM29659.00 GSI
2P124,EL03927261501,Ｐ沖縄,沖縄県,沖縄験潮場,TOPCON NETG5,TRM59800.80 GSI
2P201,EL06841058402,Ｐ稚内,北海道,気象庁 稚内検潮所,TOPCON NETG5,TRM59800.80 GSI
2P202,EL06644022202,Ｐ網走,北海道,気象庁 網走検潮所,TOPCON NETG5,TRM59800.80 GSI
2P203,EL06444327901,Ｐ釧路,北海道,気象庁 釧路検潮所,TOPCON NETG5,TRM59800.80 GSI
2P204,EL06240553701,Ｐ函館,北海道,気象庁 函館検潮所,TOPCON NETG5,TRM59800.80 GSI
2P205,EL05841462001,Ｐ大船渡,岩手県,気象庁 大船渡検潮所,TOPCON NETG5,TRM29659.00 GSI
2P206,EL05239360501,Ｐ布良,千葉県,気象庁 布良検潮所,TOPCON NETG5,TRM29659.00 GSI
2P207,EL05537111701,Ｐ富山,富山県,気象庁 富山検潮所,TOPCON NETG5,TRM29659.00 GSI
2P208,EL05035167102,Ｐ串本,和歌山県,気象庁 串本検潮所,TOPCON NETG5,TRM29659.00 GSI
2P209,EL05232207501,Ｐ浜田,島根県,気象庁 浜田検潮所,TOPCON NETG5,TRM59800.80 GSI
2P210,EL04929068901,Ｐ長崎,長崎県,気象庁 長崎検潮所,TOPCON NETG5,TRM59800.80 GSI
2P211,EL04731239202,Ｐ油津,宮崎県,気象庁 油津検潮所,TOPCON NETG5,TRM59800.80 GSI
2P212,EL03927255302,Ｐ那覇,沖縄県,気象庁 那覇検潮所,TOPCON NETG5,TRM59800.80 GSI
2P213,EL04042511504,Ｐ父島,東京都,気象庁 父島検潮所,TOPCON NETG3,TRM29659.00 GSI
2S043,EL05238205101,Ｓ掛川,静岡県,ならここの里（居尻キャンプ場）,TOPCON NETG5,TRM59800.80 GSI
3P214,EL05036711401,Ｐ熊野,三重県,熊野市立遊木小学校,TOPCON NETG5,TPSCR4  GSI
3P215,EL05035612302,Ｐ御坊,和歌山県,祓井戸漁港（漁具保管修理施設用地）,TOPCON NETG5,TPSCR4  GSI
3P216,EL05034543701,Ｐ由岐,徳島県,美波町役場由岐支所庁舎,TOPCON NETG5,TPSCR4  GSI
3S045,EL05237265501,Ｓ天竜,静岡県,浜松市立光が丘中学校,TOPCON NETG5,TRM59800.80 GSI
3S046,EL05438435801,Ｓ浅間山１,長野県,天狗温泉　浅間山荘,TOPCON NETG5,TRM59800.80 GSI
3S047,EL06343305201,Ｓ浦河,北海道,翠明橋公園地内,TOPCON NETG5,TRM59800.80 GSI
4S048,EL05237068103,Ｓ浜松,静岡県,浜松市立与進小学校,TOPCON NETG5,TRM59800.80 GSI
5S049,EL06544334502,Ｓ屈斜路,北海道,硫黄山レストハウス,TOPCON NETG5,TRM59800.80 GSI
5S050,EL06445759402,Ｓ根室,北海道,根室市立共和小学校,TOPCON NETG5,TRM59800.80 GSI
5S051,EL06445403202,Ｓ浜中,北海道,浜中町立散布小中学校,TOPCON NETG5,TRM59800.80 GSI
5S052,EL06444317001,Ｓ庶路,北海道,白糠町役場庶路支所,TOPCON NETG5,TRM59800.80 GSI
5S053,EL06443051102,Ｓ豊頃,北海道,豊頃町有地,TOPCON NETG5,TRM59800.80 GSI
5S054,EL05741332803,Ｓ石巻,宮城県,石巻市網地島開発総合センター,TOPCON NETG5,TRM59800.80 GSI
6S055,EL05841134903,Ｓ本吉,宮城県,本吉町立津谷中学校,TOPCON NETG5,TRM59800.80 GSI
6S056,EL05741730801,Ｓ石巻北上,宮城県,ロードパーキング（公園）,TOPCON NETG5,TRM59800.80 GSI
6S057,EL05741549202,Ｓ石巻雄勝,宮城県,羽板児童遊園,TOPCON NETG5,TRM59800.80 GSI
6S058,EL05741433402,Ｓ石巻牧浜,宮城県,石巻市立東浜小学校,TOPCON NETG5,TRM59800.80 GSI
6S059,EL05741305502,Ｓ七ヶ浜,宮城県,町民総合スポーツセンター,TOPCON NETG5,TRM59800.80 GSI
7S062,EL06141135103,Ｓ三沢,青森県,三沢市織笠団体活動センター,TOPCON NETG5,TRM59800.80 GSI
7S063,EL06041366202,Ｓ洋野,岩手県,なにゃど公園,TOPCON NETG5,TRM59800.80 GSI
7S064,EL05941779402,Ｓ普代,岩手県,黒崎農村公園,TOPCON NETG5,TRM59800.80 GSI
7S065,EL05841568602,Ｓ大船渡,岩手県,大船渡市立吉浜中学校,TOPCON NETG5,TRM59800.80 GSI
7S066,EL05841358302,Ｓ陸前高田,岩手県,矢の浦公民館,TOPCON NETG5,TRM59800.80 GSI
7S067,EL05640428501,Ｓ吾妻小富士,福島県,菊田牧場,TOPCON NETG5,TRM59800.80 GSI
7S069,EL05540055703,Ｓ高萩,茨城県,高萩中学校,TOPCON NETG5,TRM59800.80 GSI
1S070,EL05640376802,Ｓ南相馬Ａ,福島県,道の駅「南相馬」,TOPCON NETG5,TRM59800.80 GSI
3H101,EL05237042502,Ｈ新居,静岡県,新居文化公園（ベイリーフ緑道）,TOPCON NETG5,TRM59800.80 GSI
3H102,EL05237248801,Ｈ新城,愛知県,山吉田こども園,TOPCON NETG5,TRM59800.80 GSI
3H103,EL05237038302,Ｈ豊橋,愛知県,幸公園,TOPCON NETG5,TRM59800.80 GSI
4P125,EL05640579602,Ｐ相馬Ａ,福島県,相馬験潮場,TRIMBLE ALLOY,TRM59800.80 GSI
6P217,EL04042511505,Ｐ父島Ａ,東京都,気象庁 父島検潮所,TOPCON NETG5,TRM29659.00 GSI
6S006,EL05238752001,Ｓ富士宮１,静岡県,富士宮市立山宮小学校,TOPCON NETG5,TRM59800.80 GSI
6S007,EL05238748702,Ｓ富士宮２,静岡県,富士宮市立西富士中学校,TOPCON NETG5,TRM59800.80 GSI
8H004,EL05138715503,Ｈ地頭方１,静岡県,牧ノ原市立地頭方幼稚園,TOPCON NETG5,TRM59800.80 GSI
8H007,EL05138718303,Ｈ比木１,静岡県,比木町民グラウンド,TOPCON NETG5,TRM59800.80 GSI
8H010,EL05238010003,Ｈ下朝比奈２,静岡県,浜岡町立浜岡北小学校,TOPCON NETG5,TRM59800.80 GSI
8H016,EL05238004603,Ｈ下平川２,静岡県,下平川ミニ広場,TOPCON NETG5,TRM59800.80 GSI
8H023,EL05238100303,Ｈ下板沢,静岡県,下板沢公会堂,TOPCON NETG5,TRM59800.80 GSI
8H025,EL05237174704,Ｈ細谷,静岡県,掛川いこいの広場,TOPCON NETG5,TRM59800.80 GSI
9R004,EL05437575701,Ｒ生坂２,長野県,込地公民館,TOPCON NETG5,TRM59800.80 GSI
9R006,EL05438505401,Ｒ麻績,長野県,麻績村坂井村学校組合立筑北中学校,TOPCON NETG5,TRM59800.80 GSI
